taxon_id,lookup_name,scientific_name,authorship,taxon_rank,family,genus,chinese_name
wcvp:278412,Hosta clausa,Hosta clausa,Nakai,species,Asparagaceae,Hosta,东北玉簪
wcvp:278464,Hosta plantaginea,Hosta plantaginea,(Lam.) Asch.,species,Asparagaceae,Hosta,玉簪
wcvp:278476,Hosta sieboldii,Hosta sieboldii,(Paxton) J.W.Ingram,species,Asparagaceae,Hosta,紫玉簪
wcvp:278507,Hosta ventricosa,Hosta ventricosa,Stearn,species,Asparagaceae,Hosta,紫萼
wcvp:278957,Hypoxis aurea,Hypoxis aurea,Lour.,species,Hypoxidaceae,Hypoxis,小金梅草
wcvp:273225,Zingiber bisectum,Zingiber bisectum,D.Fang,species,Zingiberaceae,Zingiber,裂舌姜
wcvp:273248,Zingiber cochleariforme,Zingiber cochleariforme,D.Fang,species,Zingiberaceae,Zingiber,匙苞姜
wcvp:273258,Zingiber densissimum,Zingiber densissimum,S.Q.Tong & Y.M.Xia,species,Zingiberaceae,Zingiber,多毛姜
wcvp:273266,Zingiber ellipticum,Zingiber ellipticum,(S.Q.Tong & Y.M.Xia) Q.G.Wu & T.L.Wu,species,Zingiberaceae,Zingiber,侧穗姜
wcvp:273275,Zingiber fragile,Zingiber fragile,S.Q.Tong,species,Zingiberaceae,Zingiber,脆舌姜
wcvp:273290,Zingiber guangxiense,Zingiber guangxiense,D.Fang,species,Zingiberaceae,Zingiber,桂姜
wcvp:273291,Zingiber gulinense,Zingiber gulinense,Y.M.Xia,species,Zingiberaceae,Zingiber,古林姜
wcvp:273297,Zingiber integrilabrum,Zingiber integrilabrum,Hance,species,Zingiberaceae,Zingiber,全唇姜
wcvp:273298,Zingiber integrum,Zingiber integrum,S.Q.Tong,species,Zingiberaceae,Zingiber,全舌姜
wcvp:273302,Zingiber kawagoei,Zingiber kawagoei,Hayata,species,Zingiberaceae,Zingiber,恒春姜
wcvp:273304,Zingiber kerrii,Zingiber kerrii,Craib,species,Zingiberaceae,Zingiber,唇柄姜
wcvp:273308,Zingiber laoticum,Zingiber laoticum,Gagnep.,species,Zingiberaceae,Zingiber,梭穗姜
wcvp:273311,Zingiber leptorrhizum,Zingiber leptorrhizum,D.Fang,species,Zingiberaceae,Zingiber,细根姜
wcvp:273318,Zingiber longiglande,Zingiber longiglande,D.Fang & D.H.Qin,species,Zingiberaceae,Zingiber,长腺姜
wcvp:273319,Zingiber longiligulatum,Zingiber longiligulatum,S.Q.Tong,species,Zingiberaceae,Zingiber,长舌姜
wcvp:273321,Zingiber longyanjiang,Zingiber longyanjiang,Z.Y.Zhu,species,Zingiberaceae,Zingiber,龙眼姜
wcvp:273338,Zingiber mioga,Zingiber mioga,(Thunb.) Roscoe,species,Zingiberaceae,Zingiber,蘘荷
wcvp:273343,Zingiber montanum,Zingiber montanum,(J.Koenig) Link ex A.Dietr.,species,Zingiberaceae,Zingiber,光果姜
wcvp:273351,Zingiber neotruncatum,Zingiber neotruncatum,"T.L.Wu, K.Larsen & Turland",species,Zingiberaceae,Zingiber,截形姜
wcvp:273353,Zingiber nigrimaculatum,Zingiber nigrimaculatum,S.Q.Tong,species,Zingiberaceae,Zingiber,黑斑姜
wcvp:273361,Zingiber officinale,Zingiber officinale,Roscoe,species,Zingiberaceae,Zingiber,姜
wcvp:273369,Zingiber oligophyllum,Zingiber oligophyllum,K.Schum.,species,Zingiberaceae,Zingiber,少叶姜
wcvp:273371,Zingiber orbiculatum,Zingiber orbiculatum,S.Q.Tong,species,Zingiberaceae,Zingiber,圆瓣姜
wcvp:273386,Zingiber pleiostachyum,Zingiber pleiostachyum,K.Schum.,species,Zingiberaceae,Zingiber,多穗姜
wcvp:273395,Zingiber purpureum,Zingiber purpureum,Roscoe,species,Zingiberaceae,Zingiber,紫色姜
wcvp:273400,Zingiber recurvatum,Zingiber recurvatum,S.Q.Tong & Y.M.Xia,species,Zingiberaceae,Zingiber,弯管姜
wcvp:273401,Zingiber roseum,Zingiber roseum,(Roxb.) Roscoe,species,Zingiberaceae,Zingiber,红冠姜
wcvp:273407,Zingiber smilesianum,Zingiber smilesianum,Craib,species,Zingiberaceae,Zingiber,柱根姜
wcvp:273414,Zingiber striolatum,Zingiber striolatum,Diels,species,Zingiberaceae,Zingiber,阳荷
wcvp:273421,Zingiber thorelii,Zingiber thorelii,Gagnep.,species,Zingiberaceae,Zingiber,版纳姜
wcvp:273425,Zingiber tuanjuum,Zingiber tuanjuum,Z.Y.Zhu,species,Zingiberaceae,Zingiber,团聚姜
wcvp:273433,Zingiber wandingense,Zingiber wandingense,S.Q.Tong,species,Zingiberaceae,Zingiber,畹町姜
wcvp:273440,Zingiber yingjiangense,Zingiber yingjiangense,S.Q.Tong,species,Zingiberaceae,Zingiber,盈江姜
wcvp:273441,Zingiber yunnanense,Zingiber yunnanense,S.Q.Tong & X.Z.Liu,species,Zingiberaceae,Zingiber,云南姜
wcvp:273528,Murdannia bracteata,Murdannia bracteata,(C.B.Clarke) J.K.Morton ex D.Y.Hong,species,Commelinaceae,Murdannia,大苞水竹叶
wcvp:272520,Xyris bancana,Xyris bancana,Miq.,species,Xyridaceae,Xyris,中国黄眼草
wcvp:272580,Xyris caroliniana,Xyris caroliniana,Walter,species,Xyridaceae,Xyris,黄眼草
wcvp:280317,Liriope muscari,Liriope muscari,(Decne.) L.H.Bailey,species,Asparagaceae,Liriope,短莛山麦冬
wcvp:274913,Asparagus acicularis,Asparagus acicularis,F.T.Wang & S.C.Chen,species,Asparagaceae,Asparagus,山文竹
wcvp:274946,Asparagus angulofractus,Asparagus angulofractus,Iljin,species,Asparagaceae,Asparagus,折枝天门冬
wcvp:274968,Asparagus brachyphyllus,Asparagus brachyphyllus,Turcz.,species,Asparagaceae,Asparagus,攀缘天门冬
wcvp:274969,Asparagus breslerianus,Asparagus breslerianus,Schult. & Schult.f.,species,Asparagaceae,Asparagus,西北天门冬
wcvp:274989,Asparagus cochinchinensis,Asparagus cochinchinensis,(Lour.) Merr.,species,Asparagaceae,Asparagus,天门冬
wcvp:275009,Asparagus dauricus,Asparagus dauricus,Fisch. ex Link,species,Asparagaceae,Asparagus,兴安天门冬
wcvp:275016,Asparagus densiflorus,Asparagus densiflorus,(Kunth) Jessop,species,Asparagaceae,Asparagus,非洲天门冬
wcvp:275055,Asparagus filicinus,Asparagus filicinus,Buch.-Ham. ex D.Don,species,Asparagaceae,Asparagus,羊齿天门冬
wcvp:275083,Asparagus gobicus,Asparagus gobicus,N.A.Ivanova ex Grubov,species,Asparagaceae,Asparagus,戈壁天门冬
wcvp:275112,Asparagus kansuensis,Asparagus kansuensis,F.T.Wang & Tang ex S.C.Chen,species,Asparagaceae,Asparagus,甘肃天门冬
wcvp:275134,Asparagus longiflorus,Asparagus longiflorus,Franch.,species,Asparagaceae,Asparagus,长花天门冬
wcvp:275150,Asparagus mairei,Asparagus mairei,H.Lév.,species,Asparagaceae,Asparagus,昆明天门冬
wcvp:281926,Narcissus pseudonarcissus,Narcissus pseudonarcissus,L.,species,Amaryllidaceae,Narcissus,黄水仙
wcvp:281942,Narcissus jonquilla,Narcissus jonquilla,L.,species,Amaryllidaceae,Narcissus,长寿水仙
wcvp:282238,Notholirion bulbuliferum,Notholirion bulbuliferum,(Lingelsh.) Stearn,species,Liliaceae,Notholirion,假百合
wcvp:282244,Notholirion macrophyllum,Notholirion macrophyllum,(D.Don) Boiss.,species,Liliaceae,Notholirion,大叶假百合
wcvp:282289,Narcissus tazetta,Narcissus tazetta,L.,species,Amaryllidaceae,Narcissus,欧洲水仙
wcvp:279443,Ixiolirion ixiolirioides,Ixiolirion ixiolirioides,(Regel) Dandy,species,Ixioliriaceae,Ixiolirion,假管鸢尾蒜
wcvp:279451,Ixiolirion songaricum,Ixiolirion songaricum,P.Yan,species,Ixioliriaceae,Ixiolirion,准噶尔鸢尾蒜
wcvp:279452,Ixiolirion tataricum,Ixiolirion tataricum,(Pall.) Schult. & Schult.f.,species,Ixioliriaceae,Ixiolirion,鸢尾蒜
wcvp:279459,Liriope minor,Liriope minor,(Maxim.) Makino,species,Asparagaceae,Liriope,矮小山麦冬
wcvp:279460,Liriope spicata,Liriope spicata,Lour.,species,Asparagaceae,Liriope,山麦冬
wcvp:279465,Ophiopogon bockianus,Ophiopogon bockianus,Diels,species,Asparagaceae,Ophiopogon,连药沿阶草
wcvp:279466,Ophiopogon clarkei,Ophiopogon clarkei,Hook.f.,species,Asparagaceae,Ophiopogon,长丝沿阶草
wcvp:279467,Ophiopogon clavatus,Ophiopogon clavatus,C.H.Wright ex Oliv.,species,Asparagaceae,Ophiopogon,棒叶沿阶草
wcvp:279469,Ophiopogon dracaenoides,Ophiopogon dracaenoides,(Baker) Hook.f.,species,Asparagaceae,Ophiopogon,褐鞘沿阶草
wcvp:279473,Ophiopogon intermedius,Ophiopogon intermedius,D.Don,species,Asparagaceae,Ophiopogon,间型沿阶草
wcvp:279474,Ophiopogon jaburan,Ophiopogon jaburan,(Siebold) G.Lodd.,species,Asparagaceae,Ophiopogon,剑叶沿阶草
wcvp:279475,Ophiopogon japonicus,Ophiopogon japonicus,(Thunb.) Ker Gawl.,species,Asparagaceae,Ophiopogon,麦冬
wcvp:279486,Ophiopogon reptans,Ophiopogon reptans,Hook.f.,species,Asparagaceae,Ophiopogon,蔓茎沿阶草
wcvp:279490,Ophiopogon umbraticola,Ophiopogon umbraticola,Hance,species,Asparagaceae,Ophiopogon,阴生沿阶草
wcvp:279495,Peliosanthes macrostegia,Peliosanthes macrostegia,Hance,species,Asparagaceae,Peliosanthes,大盖球子草
wcvp:280491,Leucojum aestivum,Leucojum aestivum,L.,species,Amaryllidaceae,Leucojum,夏雪片莲
wcvp:280510,Limnocharis flava,Limnocharis flava,(L.) Buchenau,species,Alismataceae,Limnocharis,黄花蔺
wcvp:280532,Lycoris traubii,Lycoris traubii,W.Hayw.,species,Amaryllidaceae,Lycoris,钟馗石蒜
wcvp:280540,Lycoris radiata,Lycoris radiata,(L'Hér.) Herb.,species,Amaryllidaceae,Lycoris,石蒜
wcvp:280542,Lycoris longituba,Lycoris longituba,Y.C.Hsu & G.J.Fan,species,Amaryllidaceae,Lycoris,长筒石蒜
wcvp:280545,Lycoris josephinae,Lycoris josephinae,Traub,species,Amaryllidaceae,Lycoris,四川石蒜
wcvp:280546,Lycoris sprengeri,Lycoris sprengeri,Comes ex Baker,species,Amaryllidaceae,Lycoris,换锦花
wcvp:280578,Lycoris albiflora,Lycoris × albiflora,Koidz.,species,Amaryllidaceae,Lycoris,乳白石蒜
wcvp:280584,Lycoris chinensis,Lycoris chinensis,Traub,species,Amaryllidaceae,Lycoris,中国石蒜
wcvp:280596,Lycoris aurea,Lycoris aurea,(L'Hér.) Herb.,species,Amaryllidaceae,Lycoris,忽地笑
wcvp:280617,Lilium amoenum,Lilium amoenum,E.H.Wilson ex Sealy,species,Liliaceae,Lilium,玫红百合
wcvp:280618,Lilium amabile,Lilium amabile,Palib.,species,Liliaceae,Lilium,秀丽百合
wcvp:280690,Lilium cernuum,Lilium cernuum,Kom.,species,Liliaceae,Lilium,垂花百合
wcvp:280703,Lilium bakerianum,Lilium bakerianum,Collett & Hemsl.,species,Liliaceae,Lilium,滇百合
wcvp:280724,Lilium brownii,Lilium brownii,Lemoinier,species,Liliaceae,Lilium,野百合
wcvp:283009,Ophiopogon tienensis,Ophiopogon tienensis,F.T.Wang & Tang,species,Asparagaceae,Ophiopogon,云南沿阶草
wcvp:283010,Ophiopogon tonkinensis,Ophiopogon tonkinensis,L.Rodr.,species,Asparagaceae,Ophiopogon,多花沿阶草
wcvp:283011,Ophiopogon tsaii,Ophiopogon tsaii,F.T.Wang & Tang,species,Asparagaceae,Ophiopogon,簇叶沿阶草
wcvp:283012,Ophiopogon xylorrhizus,Ophiopogon xylorrhizus,F.T.Wang & L.K.Dai,species,Asparagaceae,Ophiopogon,木根沿阶草
wcvp:283015,Ophiopogon sylvicola,Ophiopogon sylvicola,F.T.Wang & Tang,species,Asparagaceae,Ophiopogon,林生沿阶草
wcvp:283022,Ophiopogon zingiberaceus,Ophiopogon zingiberaceus,F.T.Wang & L.K.Dai,species,Asparagaceae,Ophiopogon,姜状沿阶草
wcvp:283023,Ophiopogon sarmentosus,Ophiopogon sarmentosus,F.T.Wang & L.K.Dai,species,Asparagaceae,Ophiopogon,匍茎沿阶草
wcvp:283026,Ophiopogon pingbienensis,Ophiopogon pingbienensis,F.T.Wang & L.K.Dai,species,Asparagaceae,Ophiopogon,屏边沿阶草
wcvp:283028,Ophiopogon platyphyllus,Ophiopogon platyphyllus,Merr. & Chun,species,Asparagaceae,Ophiopogon,宽叶沿阶草
wcvp:283031,Ophiopogon revolutus,Ophiopogon revolutus,F.T.Wang & L.K.Dai,species,Asparagaceae,Ophiopogon,卷瓣沿阶草
wcvp:283032,Ophiopogon szechuanensis,Ophiopogon szechuanensis,F.T.Wang & Tang,species,Asparagaceae,Ophiopogon,四川沿阶草
wcvp:283033,Ophiopogon sparsiflorus,Ophiopogon sparsiflorus,F.T.Wang & L.K.Dai,species,Asparagaceae,Ophiopogon,疏花沿阶草
wcvp:283034,Ophiopogon stenophyllus,Ophiopogon stenophyllus,(Merr.) L.Rodr.,species,Asparagaceae,Ophiopogon,狭叶沿阶草
wcvp:283038,Ophiopogon reversus,Ophiopogon reversus,C.C.Huang,species,Asparagaceae,Ophiopogon,广东沿阶草
wcvp:283073,Ophiopogon peliosanthoides,Ophiopogon peliosanthoides,F.T.Wang & Tang,species,Asparagaceae,Ophiopogon,长药沿阶草
wcvp:283100,Ophiopogon mairei,Ophiopogon mairei,H.Lév.,species,Asparagaceae,Ophiopogon,西南沿阶草
wcvp:283105,Ophiopogon latifolius,Ophiopogon latifolius,L.Rodr.,species,Asparagaceae,Ophiopogon,大叶沿阶草
wcvp:283109,Ophiopogon marmoratus,Ophiopogon marmoratus,Pierre ex L.Rodr.,species,Asparagaceae,Ophiopogon,丽叶沿阶草
wcvp:283110,Ophiopogon megalanthus,Ophiopogon megalanthus,F.T.Wang & L.K.Dai,species,Asparagaceae,Ophiopogon,大花沿阶草
wcvp:283113,Ophiopogon motouensis,Ophiopogon motouensis,S.C.Chen,species,Asparagaceae,Ophiopogon,墨脱沿阶草
wcvp:283289,Ophiopogon angustifoliatus,Ophiopogon angustifoliatus,(F.T.Wang & Tang) S.C.Chen,species,Asparagaceae,Ophiopogon,短药沿阶草
wcvp:283333,Ophiopogon menglianensis,Ophiopogon menglianensis,H.W.Li,species,Asparagaceae,Ophiopogon,孟连沿阶草
wcvp:283362,Ophiopogon jiangchengensis,Ophiopogon jiangchengensis,Y.Y.Qian,species,Asparagaceae,Ophiopogon,江城沿阶草
wcvp:283379,Ophiopogon yunnanensis,Ophiopogon yunnanensis,S.C.Chen,species,Asparagaceae,Ophiopogon,滇西沿阶草
wcvp:283380,Ophiopogon lushuiensis,Ophiopogon lushuiensis,S.C.Chen,species,Asparagaceae,Ophiopogon,泸水沿阶草
wcvp:283383,Ophiopogon sinensis,Ophiopogon sinensis,Y.Wan & C.C.Huang,species,Asparagaceae,Ophiopogon,中华沿阶草
wcvp:283539,Ophiopogon filipes,Ophiopogon filipes,D.Fang,species,Asparagaceae,Ophiopogon,丝梗沿阶草
wcvp:283544,Ophiopogon hongjiangensis,Ophiopogon hongjiangensis,Y.Y.Qian,species,Asparagaceae,Ophiopogon,红疆沿阶草
wcvp:283570,Ophiopogon fooningensis,Ophiopogon fooningensis,F.T.Wang & L.K.Dai,species,Asparagaceae,Ophiopogon,富宁沿阶草
wcvp:283575,Ophiopogon chingii,Ophiopogon chingii,F.T.Wang & Tang,species,Asparagaceae,Ophiopogon,长茎沿阶草
wcvp:283580,Ophiopogon bodinieri,Ophiopogon bodinieri,H.Lév.,species,Asparagaceae,Ophiopogon,沿阶草
wcvp:283596,Ophiopogon grandis,Ophiopogon grandis,W.W.Sm.,species,Asparagaceae,Ophiopogon,大沿阶草
wcvp:279815,Lilium pumilum,Lilium pumilum,Redouté,species,Liliaceae,Lilium,山丹
wcvp:279824,Lilium primulinum,Lilium primulinum,Baker,species,Liliaceae,Lilium,报春百合
wcvp:279827,Lilium sempervivoideum,Lilium sempervivoideum,H.Lév.,species,Liliaceae,Lilium,蒜头百合
wcvp:279831,Lilium sargentiae,Lilium sargentiae,E.H.Wilson,species,Liliaceae,Lilium,泸定百合
wcvp:279834,Lilium saluenense,Lilium saluenense,(Balf.f.) S.Yun Liang,species,Liliaceae,Lilium,云南豹子花
wcvp:279840,Lilium rosthornii,Lilium rosthornii,Diels,species,Liliaceae,Lilium,南川百合
wcvp:279843,Lilium regale,Lilium regale,E.H.Wilson,species,Liliaceae,Lilium,岷江百合
wcvp:279846,Lilium pyi,Lilium pyi,H.Lév.,species,Liliaceae,Lilium,毕氏百合
wcvp:279851,Lilium paradoxum,Lilium paradoxum,Stearn,species,Liliaceae,Lilium,藏百合
wcvp:279852,Lilium papilliferum,Lilium papilliferum,Franch.,species,Liliaceae,Lilium,乳头百合
wcvp:279888,Lilium pensylvanicum,Lilium pensylvanicum,Ker Gawl.,species,Liliaceae,Lilium,毛百合
wcvp:279904,Lilium henryi,Lilium henryi,Baker,species,Liliaceae,Lilium,湖北百合
wcvp:279905,Lilium henrici,Lilium henrici,Franch.,species,Liliaceae,Lilium,墨江百合
wcvp:279909,Lilium hansonii,Lilium hansonii,Leichtlin ex D.D.T.Moore,species,Liliaceae,Lilium,竹叶百合
wcvp:279921,Lilium lankongense,Lilium lankongense,Franch.,species,Liliaceae,Lilium,匍茎百合
wcvp:279922,Lilium lancifolium,Lilium lancifolium,Thunb.,species,Liliaceae,Lilium,卷丹
wcvp:279940,Lilium davidii,Lilium davidii,Duch. ex Elwes,species,Liliaceae,Lilium,川百合
wcvp:279952,Lilium concolor,Lilium concolor,Salisb.,species,Liliaceae,Lilium,渥丹
wcvp:279963,Lilium distichum,Lilium distichum,Nakai ex Kamib.,species,Liliaceae,Lilium,东北百合
wcvp:279966,Lilium fargesii,Lilium fargesii,Franch.,species,Liliaceae,Lilium,绿花百合
wcvp:279980,Lilium medeoloides,Lilium medeoloides,A.Gray,species,Liliaceae,Lilium,浙江百合
wcvp:279985,Lilium martagon,Lilium martagon,L.,species,Liliaceae,Lilium,欧洲百合
wcvp:280019,Lilium lophophorum,Lilium lophophorum,(Bureau & Franch.) Franch.,species,Liliaceae,Lilium,尖被百合
wcvp:280028,Lilium leucanthum,Lilium leucanthum,(Baker) Baker,species,Liliaceae,Lilium,宜昌百合
wcvp:280034,Lilium nepalense,Lilium nepalense,D.Don,species,Liliaceae,Lilium,紫斑百合
wcvp:280139,Lycoris shaanxiensis,Lycoris shaanxiensis,Y.Xu & Z.B.Hu,species,Amaryllidaceae,Lycoris,陕西石蒜
wcvp:280140,Lycoris guangxiensis,Lycoris guangxiensis,Y.Xu & G.J.Fan,species,Amaryllidaceae,Lycoris,广西石蒜
wcvp:280142,Lilium floridum,Lilium floridum,J.L.Ma & Yan J.Li,species,Liliaceae,Lilium,凤凰百合
wcvp:280151,Lycoris anhuiensis,Lycoris anhuiensis,Y.Xu & G.J.Fan,species,Amaryllidaceae,Lycoris,安徽石蒜
wcvp:280191,Lilium wardii,Lilium wardii,Stapf ex Stern,species,Liliaceae,Lilium,卓巴百合
wcvp:280229,Lilium sulphureum,Lilium sulphureum,Baker ex Hook.f.,species,Liliaceae,Lilium,淡黄花百合
wcvp:280231,Lilium souliei,Lilium souliei,(Franch.) Sealy,species,Liliaceae,Lilium,紫花百合
wcvp:280236,Lilium tenii,Lilium tenii,H.Lév.,species,Liliaceae,Lilium,丽江百合
wcvp:280245,Lilium tsingtauense,Lilium tsingtauense,Gilg,species,Liliaceae,Lilium,青岛百合
wcvp:280247,Lilium taliense,Lilium taliense,Franch.,species,Liliaceae,Lilium,大理百合
wcvp:280272,Liriope longipedicellata,Liriope longipedicellata,F.T.Wang & Tang,species,Asparagaceae,Liriope,长梗山麦冬
wcvp:284358,Polygonatum acuminatifolium,Polygonatum acuminatifolium,Kom.,species,Asparagaceae,Polygonatum,五叶黄精
wcvp:284458,Phyllospadix iwatensis,Phyllospadix iwatensis,Makino,species,Zosteraceae,Phyllospadix,红纤维虾海藻
wcvp:284706,Potamogeton mandschuriensis,Potamogeton mandschuriensis,(A.Benn.) A.Benn.,species,Potamogetonaceae,Potamogeton,东北眼子菜
wcvp:285001,Pandanus urophyllus,Pandanus urophyllus,Hance,species,Pandanaceae,Pandanus,分叉露兜
wcvp:285061,Polygonatum longistylum,Polygonatum longistylum,Y.Wan ex C.Z.Gao,species,Asparagaceae,Polygonatum,百色黄精
wcvp:285226,Peliosanthes dehongensis,Peliosanthes dehongensis,H.Li,species,Asparagaceae,Peliosanthes,滇西球子草
wcvp:285227,Peliosanthes sessilis,Peliosanthes sessilis,H.Li,species,Asparagaceae,Peliosanthes,无柄球子草
wcvp:285269,Polygonatum omeiense,Polygonatum omeiense,Z.Y.Zhu,species,Asparagaceae,Polygonatum,峨眉黄精
wcvp:285366,Paris cronquistii,Paris cronquistii,(Takht.) H.Li,species,Melanthiaceae,Paris,凌云重楼
wcvp:285367,Paris forrestii,Paris forrestii,(Takht.) H.Li,species,Melanthiaceae,Paris,长柱重楼
wcvp:285368,Paris vietnamensis,Paris vietnamensis,(Takht.) H.Li,species,Melanthiaceae,Paris,南重楼
wcvp:285381,Polygonatum jinzhaiense,Polygonatum jinzhaiense,D.C.Zhang & J.Z.Shao,species,Asparagaceae,Polygonatum,金寨黄精
wcvp:283689,Ophiopogon amblyphyllus,Ophiopogon amblyphyllus,F.T.Wang & L.K.Dai,species,Asparagaceae,Ophiopogon,钝叶沿阶草
wcvp:283847,Paris bashanensis,Paris bashanensis,F.T.Wang & Tang,species,Melanthiaceae,Paris,巴山重楼
wcvp:283852,Paris chinensis,Paris chinensis,Franch.,species,Melanthiaceae,Paris,华重楼
wcvp:283857,Paris lancifolia,Paris lancifolia,Hayata,species,Melanthiaceae,Paris,攀西重楼
wcvp:283859,Paris yunnanensis,Paris yunnanensis,Franch.,species,Melanthiaceae,Paris,峨眉重楼
wcvp:283862,Paris thibetica,Paris thibetica,Franch.,species,Melanthiaceae,Paris,黑籽重楼
wcvp:283864,Paris vaniotii,Paris vaniotii,H.Lév.,species,Melanthiaceae,Paris,平伐重楼
wcvp:283865,Paris verticillata,Paris verticillata,M.Bieb.,species,Melanthiaceae,Paris,北重楼
wcvp:283880,Paris mairei,Paris mairei,H.Lév.,species,Melanthiaceae,Paris,毛重楼
wcvp:283883,Paris marmorata,Paris marmorata,Stearn,species,Melanthiaceae,Paris,花叶重楼
wcvp:283886,Paris quadrifolia,Paris quadrifolia,L.,species,Melanthiaceae,Paris,四叶重楼
wcvp:283889,Peliosanthes kaoi,Peliosanthes kaoi,Ohwi,species,Asparagaceae,Peliosanthes,台东球子草
wcvp:283892,Paris polyphylla,Paris polyphylla,Sm.,species,Melanthiaceae,Paris,七叶一枝花
wcvp:283909,Petrosavia sakuraii,Petrosavia sakuraii,(Makino) J.J.Sm. ex Steenis,species,Petrosaviaceae,Petrosavia,疏花无叶莲
wcvp:283945,Peliosanthes yunnanensis,Peliosanthes yunnanensis,F.T.Wang & Tang,species,Asparagaceae,Peliosanthes,云南球子草
wcvp:283960,Peliosanthes sinica,Peliosanthes sinica,F.T.Wang & Tang,species,Asparagaceae,Peliosanthes,匍匐球子草
wcvp:283974,Polygonatum megaphyllum,Polygonatum megaphyllum,P.Y.Li,species,Asparagaceae,Polygonatum,大苞黄精
wcvp:283977,Polygonatum kingianum,Polygonatum kingianum,Collett & Hemsl.,species,Asparagaceae,Polygonatum,滇黄精
wcvp:283978,Polygonatum involucratum,Polygonatum involucratum,(Franch. & Sav.) Maxim.,species,Asparagaceae,Polygonatum,二苞黄精
wcvp:284008,Polygonatum odoratum,Polygonatum odoratum,(Mill.) Druce,species,Asparagaceae,Polygonatum,玉竹
wcvp:284013,Polygonatum nodosum,Polygonatum nodosum,Hua,species,Asparagaceae,Polygonatum,节根黄精
wcvp:284022,Polygonatum curvistylum,Polygonatum curvistylum,Hua,species,Asparagaceae,Polygonatum,垂叶黄精
wcvp:284025,Polygonatum cirrhifolium,Polygonatum cirrhifolium,(Wall.) Royle,species,Asparagaceae,Polygonatum,卷叶黄精
wcvp:284034,Polygonatum desoulavyi,Polygonatum × desoulavyi,Kom.,species,Asparagaceae,Polygonatum,长苞黄精
wcvp:284060,Polygonatum hirtellum,Polygonatum hirtellum,Hand.-Mazz.,species,Asparagaceae,Polygonatum,粗毛黄精
wcvp:284062,Polygonatum griffithii,Polygonatum griffithii,Baker,species,Asparagaceae,Polygonatum,三脉黄精
wcvp:284063,Polygonatum hookeri,Polygonatum hookeri,Baker,species,Asparagaceae,Polygonatum,独花黄精
wcvp:284069,Polygonatum inflatum,Polygonatum inflatum,Kom.,species,Asparagaceae,Polygonatum,毛筒玉竹
wcvp:284080,Polygonatum franchetii,Polygonatum franchetii,Hua,species,Asparagaceae,Polygonatum,距药黄精
wcvp:284088,Polygonatum filipes,Polygonatum filipes,Merr. ex C.Jeffrey & McEwan,species,Asparagaceae,Polygonatum,长梗黄精
